"장소ID","장소명","도로명주소","위도","경도","등록일시","수정일시","지번주소","사용여부"
2029,"올레마당","제주특별자치도 서귀포시 안덕면 사계남로 224 사계마당",33.2331353,126.3088421,19/08/06,19/08/06,"제주특별자치도 서귀포시 안덕면 사계리 135-1","y"
2031,"동문시장","제주특별자치도 제주시 삼성로 67",33.5122133,126.5267141,19/08/06,19/08/06,"제주특별자치도 제주시 일도1동 1481-8","y"
2044,"제주국제공항","제주특별자치도 제주시 공항로 2",33.5068775,126.4929511,19/08/08,19/08/08,"제주특별자치도 제주시 용담2동 2002","y"
2082,"AJ렌터카","제주특별자치도 제주시 공항로 2",33.5054302,126.496308,19/08/13,19/08/13,"제주특별자치도 제주시 용담2동 1596-5","y"
2083,"아쿠아플라넷(1시,3시 공연)","제주특별자치도 서귀포시 섭지코지로 95 Aqua Planet Jeju",33.4325536,126.9280359,19/08/13,19/08/13,"제주특별자치도 서귀포시 성산읍 고성리 127-3","y"
2084,"밥","제주특별자치도 서귀포시 섭지코지로26번길 34",33.4360968,126.9190944,19/08/13,19/08/13,"제주특별자치도 서귀포시 성산읍 고성리 552-3","y"
2085,"섭지코지","제주특별자치도 서귀포시 신양로122번길 30-5",33.4236359,126.930813,19/08/13,19/08/13,"제주특별자치도 서귀포시 성산읍 고성리","y"
2086,"숙박","제주특별자치도 서귀포시 신양로122번길 30-5",33.4344516,126.9044804,19/08/13,19/08/13,"제주특별자치도 서귀포시 성산읍 고성리 1802-2","y"
2087,"커피박물관(예매할것)","제주특별자치도 서귀포시 서성일로1168번길 89-17",33.4397326,126.8990692,19/08/13,19/08/13,"제주특별자치도 서귀포시 성산읍 고성리 2040-1","y"
2090,"올레시장","제주특별자치도 서귀포시 중정로61번길 14 싱싱야채",33.2490534,126.562901,19/08/13,19/08/13,"제주특별자치도 서귀포시 중앙동 275-3","y"
2091,"용머리해안","제주특별자치도 서귀포시 중정로61번길 14 싱싱야채",33.231554,126.314721,19/08/13,19/08/13,"제주특별자치도 서귀포시 안덕면 사계리 112-3","y"
2092,"올인촬영지(노을보기)","제주특별자치도 서귀포시 중정로61번길 14 싱싱야채",33.1959488,126.2901218,19/08/13,19/08/13,"제주특별자치도 서귀포시 대정읍 상모리 산2-1","y"
2093,"숙소","제주특별자치도 제주시 협재로 210-18 제주금강산콘도미니엄",33.3790966,126.2504074,19/08/13,19/08/13,"제주특별자치도 제주시 한림읍 협재리 929-1","y"
2097,"협재해수욕장","제주특별자치도 제주시 협재로 210-10",33.3934464,126.2393269,19/08/13,19/08/13,"제주특별자치도 제주시 한림읍 협재리 2447-9","y"
2098,"저지예술인마을","제주특별자치도 제주시 협재로 210-10",33.3386365,126.2666736,19/08/13,19/08/13,"제주특별자치도 제주시 한경면 저지리 2120-194","y"
2105,"호텔","제주특별자치도 제주시 서부두2길 26 호텔 휘슬",33.5173175,126.527426,19/08/14,19/08/14,"제주특별자치도 제주시 건입동 1443-2","y"
2103,"스파밸리스","제주특별자치도 제주시 종인내길 133",33.4950065,126.6233306,19/08/13,19/08/13,"제주특별자치도 제주시 조천읍 와흘리 2160-3","y"
2104,"제주공항","제주특별자치도 제주시 공항로 2",33.506825,126.4931455,19/08/14,19/08/14,"제주특별자치도 제주시 용담2동 2002","y"
2106,"렌트카","제주특별자치도 제주시 서문로 35-1",33.5107557,126.5150989,19/08/14,19/08/14,"제주특별자치도 제주시 용담1동 300-1","y"
2107,"맨도롱또 칼국수","제주특별자치도 제주시 삼성로 21",33.5058259,126.5284159,19/08/14,19/08/14,"제주특별자치도 제주시 이도1동 1271-36","y"
2108,"제주 라프","제주특별자치도 제주시 선교로 120-7",33.487967,126.7068684,19/08/14,19/08/14,"제주특별자치도 제주시 조천읍 선흘리 1659","y"
2118,"옛날옛적","제주특별자치도 서귀포시 일주동로 4660",33.4142493,126.900042,19/08/14,19/08/14,"제주특별자치도 서귀포시 성산읍 온평리 486-1","y"
2120,"제주랜드","",33.4123872,126.833004,19/08/14,19/08/14,"제주특별자치도 서귀포시 성산읍 난산리 2803-3","y"
2121,"연화지","",33.4546072,126.3473558,19/08/14,19/08/14,"제주특별자치도 제주시 애월읍 하가리 1569-2","y"
2122,"김녕해녀촌","제주특별자치도 제주시 김녕로21길 25",33.5581148,126.7550334,19/08/15,19/08/15,"제주특별자치도 제주시 구좌읍 김녕리 1270-3","y"
2123,"쪼글락 카페","제주특별자치도 제주시 김녕로21길 21",33.5577687,126.7552995,19/08/15,19/08/15,"제주특별자치도 제주시 구좌읍 김녕리 1223-20","y"
2124,"손맛촌 갈치조림","제주특별자치도 제주시 비자림로 661",33.4372755,126.6774517,19/08/15,19/08/15,"제주특별자치도 제주시 조천읍 교래리 534","y"
2129,"워터서커스","제주특별자치도 제주시 번영로 2172-80 제주아트랜드",33.4242308,126.7434361,19/08/15,19/08/15,"제주특별자치도 제주시 구좌읍 송당리 2764-1","y"
1915,"해조대펜션","",33.3696133,126.2355487,19/07/30,19/07/30,"제주특별자치도 제주시 한림읍 월령리 14","y"
1918,"협재칼국수","제주특별자치도 제주시 협재로 3",33.3967507,126.2445174,19/07/30,19/07/30,"제주특별자치도 제주시 한림읍 협재리 1908-2","y"
1920,"호림식당","제주특별자치도 서귀포시 칠십리로 56",33.2392677,126.5643907,19/07/30,19/07/30,"제주특별자치도 서귀포시 송산동 673-5","y"
1921,"드림교회","제주특별자치도 제주시 화전길 82 아덴힐CC",33.3065961,126.3459717,19/07/30,19/07/30,"제주특별자치도 서귀포시 안덕면 동광리 771","y"
1959,"도민상회","제주특별자치도 제주시 행원로1길 32-1",33.5548976,126.8000703,19/07/31,19/07/31,"제주특별자치도 제주시 구좌읍 행원리 1537-19","y"
1960,"알루하우스","제주특별자치도 서귀포시 혼인지로37번길 23-9",33.4128566,126.8940762,19/07/31,19/07/31,"제주특별자치도 서귀포시 성산읍 온평리 1616-3","y"
2075,"대표장소 숙소","제주특별자치도 서귀포시 솔오름로 126",33.284077,126.5659854,19/08/12,19/08/12,"제주특별자치도 서귀포시 영천동 2975-12","y"
2052,"렌트카","",33.5174719,126.496247,19/08/11,19/08/11,"제주특별자치도 제주시 용담2동 1181-4","y"
1994,"제주연안여객터미널","제주특별자치도 제주시 임항로 111 제주항연안여객터미널",33.5194782,126.5350065,19/08/03,19/08/03,"제주특별자치도 제주시 건입동 918-30","y"
1996,"야자수회관","제주특별자치도 서귀포시 난산온평로121번길 19",33.4028716,126.8872183,19/08/03,19/08/03,"제주특별자치도 서귀포시 성산읍 온평리 2461-2","y"
2003,"아리아호텔","제주특별자치도 서귀포시 중문관광로 23-1 아리아호텔",33.2558291,126.4156201,19/08/04,19/08/04,"제주특별자치도 서귀포시 예래동 2508","y"
2004,"제주김만복 서귀포점","제주특별자치도 서귀포시 중문관광로 23-1 아리아호텔",33.2326166,126.5067358,19/08/04,19/08/04,"제주특별자치도 서귀포시 대륜동 1552-5","y"
2056,"국수앤뱃사장회센타","제주특별자치도 서귀포시 표선면 표선당포로 19-3 표선포구민박",33.3262268,126.8441842,19/08/11,19/08/11,"제주특별자치도 서귀포시 표선면 표선리 45-11","y"
2081,"공항","제주특별자치도 제주시 공항로 2",33.5068519,126.4929945,19/08/13,19/08/13,"제주특별자치도 제주시 용담2동 2002","y"
2088,"쇠소깍해변","제주특별자치도 서귀포시 서성일로1168번길 89-17",33.2521331,126.6253662,19/08/13,19/08/13,"제주특별자치도 서귀포시 남원읍 하례리 134-3","y"
2089,"정방폭포","제주특별자치도 서귀포시 서성일로1168번길 89-17",33.2448148,126.5715334,19/08/13,19/08/13,"제주특별자치도 서귀포시 서귀동","y"
2094,"숙소에서 수영","제주특별자치도 제주시 협재로 210-10",33.37922,126.2505457,19/08/13,19/08/13,"제주특별자치도 제주시 한림읍 협재리 961","y"
2102,"제주공항","",33.5060328,126.4933269,19/08/13,19/08/13,"제주특별자치도 제주시 용담2동 1984-5","y"
2110,"제주여객선터미널","제주특별자치도 제주시 임항로 191",33.5254245,126.5439468,19/08/14,19/08/14,"제주특별자치도 제주시 건입동 908-1","y"
2111,"제주바다마루펜션","제주특별자치도 서귀포시 표선면 표선백사로60번길 72",33.3164688,126.8374456,19/08/14,19/08/14,"제주특별자치도 서귀포시 표선면 표선리 1160-1","y"
2112,"리치망고 함덕점","제주특별자치도 제주시 조함해안로 530",33.5424539,126.669484,19/08/14,19/08/14,"제주특별자치도 제주시 조천읍 함덕리 1004-30","y"
2113,"제주 바솔트 ","제주특별자치도 제주시 가령골3길 6",33.5040427,126.5392344,19/08/14,19/08/14,"제주특별자치도 제주시 이도2동 317-9","y"
2116,"애월여가한옥","제주특별자치도 제주시 천덕로 399-86",33.4228126,126.3437953,19/08/14,19/08/14,"제주특별자치도 제주시 애월읍 납읍리 686-1","y"
2117,"장원닭갈비","제주특별자치도 서귀포시 명동로 1-1",33.2470553,126.5622414,19/08/14,19/08/14,"제주특별자치도 서귀포시 정방동 428","y"
2125,"모구리식당 - 고기","제주특별자치도 서귀포시 삼달로 166",33.4056721,126.8186307,19/08/15,19/08/15,"제주특별자치도 서귀포시 성산읍 삼달리 2260","y"
2128,"공항","제주특별자치도 제주시 서광로22길 36-17",33.5036833,126.4947322,19/08/15,19/08/15,"제주특별자치도 제주시 용담2동 1966","y"
2139,"탐라스테이호텔","제주특별자치도 제주시 애월해안로 881",33.4868943,126.3912511,19/08/16,19/08/16,"제주특별자치도 제주시 애월읍 하귀2리 2732","y"
2134,"탑동광장","제주특별자치도 제주시 중앙로 1",33.5179865,126.5266809,19/08/15,19/08/15,"제주특별자치도 제주시 건입동 1444","y"
2135,"삼화포구횟집","제주특별자치도 제주시 서흘1길 24 영광쉘터",33.5286583,126.589071,19/08/15,19/08/15,"제주특별자치도 제주시 삼양동 1774","y"
1917,"제주공항","제주특별자치도 제주시 다호6길 52",33.5006771,126.4927275,19/07/30,19/07/30,"제주특별자치도 제주시 용담2동 1932","y"
1943,"제주공항","제주특별자치도 제주시 공항로 2",33.5068707,126.492994,19/07/31,19/07/31,"제주특별자치도 제주시 용담2동 2002","y"
1944,"김포공항","서울특별시 강서구 하늘길 111 국내선 주차대기실",37.5586693,126.8003004,19/07/31,19/07/31,"서울특별시 강서구 공항동 1372","y"
1954,"동문재래시장","제주특별자치도 제주시 동문로4길 24",33.5120932,126.526779,19/07/31,19/07/31,"제주특별자치도 제주시 일도1동 1481-4","y"
1965,"코카콜라카페","제주특별자치도 제주시 일주서로 7198-2",33.4435778,126.2928112,19/08/01,19/08/01,"제주특별자치도 제주시 한림읍 귀덕리 1030-8","y"
1967,"대포해안주상절리","제주특별자치도 제주시 일주서로 7198-2",33.2376899,126.4249862,19/08/01,19/08/01,"제주특별자치도 서귀포시 중문동","y"
1969,"제주락펜션","제주특별자치도 서귀포시 월드컵로 203",33.2315447,126.5062072,19/08/01,19/08/01,"제주특별자치도 서귀포시 대륜동 1540","y"
1980,"삼대국수회관","제주특별자치도 제주시 삼성로 41",33.5068133,126.5301044,19/08/01,19/08/01,"제주특별자치도 제주시 일도2동 1045-12","y"
1993,"제주공항","",33.5045143,126.4942058,19/08/03,19/08/03,"제주특별자치도 제주시 용담2동 1462","y"
1979,"성산항","제주특별자치도 서귀포시 성산등용로 112-7",33.4725853,126.9317859,19/08/01,19/08/01,"제주특별자치도 서귀포시 성산읍 성산리 347-9","y"
1982,"공항","",33.5038625,126.4940411,19/08/01,19/08/01,"제주특별자치도 제주시 용담2동 1963-28","y"
1986,"공항","",33.5058764,126.4941503,19/08/02,19/08/02,"제주특별자치도 제주시 용담2동 1462","y"
1987,"우도","",33.5019051,126.95639,19/08/02,19/08/02,"제주특별자치도 제주시 우도면 연평리 1494","y"
2001,"온앤온서프","제주특별자치도 서귀포시 섭지코지로25번길 29 에스디호스텔",33.4418098,126.918719,19/08/04,19/08/04,"제주특별자치도 서귀포시 성산읍 고성리 444-7","y"
2006,"중문해물라면오빠네","제주특별자치도 서귀포시 천제연로 115 삼촌네흑돼",33.2545337,126.4177918,19/08/04,19/08/04,"제주특별자치도 서귀포시 예래동 2481-7","y"
2030,"자매국수","제주특별자치도 제주시 삼성로 67",33.5080105,126.5323588,19/08/06,19/08/06,"제주특별자치도 제주시 일도2동 1050-1","y"
2040,"제주 국제 공항 도착","제주특별자치도 제주시 공항로 2",33.5068153,126.4937313,19/08/07,19/08/07,"제주특별자치도 제주시 용담2동 2002","y"
2043,"빛의벙커","제주특별자치도 제주시 금능5길 16-6",33.4361697,126.8999842,19/08/08,19/08/08,"제주특별자치도 서귀포시 성산읍 고성리 2039-1","y"
2046,"제주공항","제주특별자치도 제주시 공항로 2",33.5063532,126.4929923,19/08/09,19/08/09,"제주특별자치도 제주시 용담2동 1462-1","y"
2048,"더베스트성산호텔","제주특별자치도 서귀포시 동류암로 26",33.4495947,126.9173108,19/08/09,19/08/09,"제주특별자치도 서귀포시 성산읍 고성리 298-5","y"
2049,"호텔더원","제주특별자치도 제주시 사장3길 32 하와이관광호텔",33.4830297,126.4915535,19/08/09,19/08/09,"제주특별자치도 제주시 연동 278-2","y"
2072,"올레시장","제주특별자치도 서귀포시 중정로73번길 8-1",33.2488957,126.5640948,19/08/12,19/08/12,"제주특별자치도 서귀포시 중앙동 272-50","y"
2073,"협재","제주특별자치도 제주시 한림로 300",33.3879756,126.2390672,19/08/12,19/08/12,"제주특별자치도 제주시 한림읍 협재리 2487","y"
2074,"숙소","제주특별자치도 제주시 한림로 300",33.284736,126.5605806,19/08/12,19/08/12,"제주특별자치도 서귀포시 동홍동 2030","y"
2079,"비자림","",33.482391,126.8071896,19/08/13,19/08/13,"제주특별자치도 제주시 구좌읍 평대리 산15","y"
2080,"제주더퍼스트70호텔","제주특별자치도 서귀포시 명동로 46 글램블루호텔",33.2470182,126.5667701,19/08/13,19/08/13,"제주특별자치도 서귀포시 정방동 182","y"
2095,"더마파크","제주특별자치도 제주시 협재로 210-10",33.3547075,126.2427283,19/08/13,19/08/13,"제주특별자치도 제주시 한림읍 월림리 2365","y"
2096,"선인장군락","제주특별자치도 제주시 협재로 210-10",33.3778191,126.2154567,19/08/13,19/08/13,"제주특별자치도 제주시 한림읍 월령리 359-4","y"
2100,"이호테우해변","",33.4972037,126.452404,19/08/13,19/08/13,"제주특별자치도 제주시 이호동 1665-13","y"
2101,"알작지","",33.4959441,126.4398083,19/08/13,19/08/13,"제주특별자치도 제주시 내도동","y"
2114,"파크사이드","제주특별자치도 제주시 도령로 126 파크사이드호텔",33.4923167,126.4907947,19/08/14,19/08/14,"제주특별자치도 제주시 연동 270-27","y"
2115,"한울랜드","제주특별자치도 제주시 동백로 458",33.4973741,126.7503262,19/08/14,19/08/14,"제주특별자치도 제주시 구좌읍 덕천리 766","y"
